feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,category_1,category_2,target
0.832566170123121,3.9848186709654487,1.3711056283309182,-0.5667051080550528,-0.9428899730852247,2.2772776117488887,-0.5998213939170615,3.7909091637760355,2.8567520504173958,-1.1841395149014158,C,X,1
-1.3690351465358737,0.23114147054722464,1.8022918714761844,-0.03204749416371351,-1.136737292859548,0.6518396273382308,0.03352470238858753,3.6603579037101217,-1.237293011337526,1.790978655989861,A,X,1
2.8308530646078585,-1.946436472949049,-1.881706900668791,-0.16195481694132746,1.6112474945596298,0.0643223120630938,0.43841269949664524,-2.5208828171786166,-1.3556602779656102,1.555376148385496,C,X,0
-2.7757456533281673,-1.0355960294344815,1.387248863103885,0.06188335288713521,1.1574258231919106,-1.2010665994408183,-0.927553330811728,-2.798973710625571,-3.356626289099903,-0.31815233447999014,C,X,0
-0.9082987632120487,2.494991913017599,1.2651364692181137,-0.9813259365174648,-0.22244454370791544,0.27581903321239,-1.404816943927507,1.2768705974896235,2.4336868715946967,-1.9092638998944906,A,Y,1
,0.32773656481440844,-1.8476634641745018,-1.2261793578126834,-0.49868372553826157,2.4021142688708292,2.196646054978954,0.9396727516992097,-0.21591375360989906,1.3503643681062825,,X,1
-0.483277654234874,0.3631411149239915,2.6288244150551856,0.4308624190150374,3.3477504039320793,-0.22888483762284673,-1.2756826599957316,-0.8232123449454223,-1.7681795560286013,1.242495884462358,C,Y,0
-2.7164689197333916,-1.0133326463801715,0.7975795118564992,-0.20020125430036984,-1.2024565824241007,-0.5861883743495331,1.3992279500711593,0.035773506527852904,-2.5578327316989666,0.2026398639004532,B,Y,1
1.7116762973632815,4.625548902897559,1.5538358543091877,2.492183998600687,0.2285660411012368,3.399132780870246,-0.27512142825504665,1.825602245972762,0.7829688891633998,-1.4279658815505076,C,X,1
-1.0542275320541707,0.4232924490616929,0.7877654040308582,-0.2737292521667607,-1.7000183833919134,0.9779855148453886,-0.014270352949388505,2.209451854364103,-1.4392569566151072,0.5878814622784991,C,Y,0
-0.38940423984070704,1.775810106366522,-0.18823364690484545,0.7151743901280584,0.5887380111652467,0.350607452153058,-0.05111869301537766,-3.5400476637024054,-0.029715172723073335,-3.3243534872309484,C,Y,1
0.7406567333334864,1.090431587092093,0.08418412780020379,-2.2660520941492828,2.089245288279873,-0.8557197849925793,-0.35077820560155415,-1.7255017063773568,2.910244982852319,-1.626275308275636,C,Y,1
-0.6085033928610262,0.7159044909591133,2.5604758494394817,0.1799143695464168,2.5338976617248727,-0.017217566486744662,0.8378305352294807,0.16143798782894442,-1.1487433700816814,1.051310981487338,A,Y,0
-1.4725314472947657,0.14121598131367624,2.5106588634435734,0.19839351717748668,3.47186798970925,-0.8340646959684441,-0.009182353385138937,-2.6765533313761636,-2.3531274811149334,0.12560609966857428,C,X,0
-0.17281521305637806,-0.6203524468520897,-0.4591134811612747,0.15140304795173262,1.3688732859938126,-1.4931549207498969,0.2984518139814398,-2.4281719186097637,1.1088578964443478,-0.9934305501898775,B,Y,1
0.08466202384790289,-0.17398270395251447,0.878409907798374,-0.5784597288763313,-0.6864345478183573,0.9185601177244034,-0.07749429989298792,2.886451966058288,-1.2552971187092634,2.154242752718922,A,X,1
0.2594459491905615,1.433610298389522,0.9754908706365923,-1.133421018292623,0.46900894303937124,1.6673684709043057,0.34992371524939253,-0.4408074950374068,-2.1538628575358403,-0.21029209935158222,B,Y,1
0.5327837994706284,1.9415305912607561,1.8626615114681657,-0.09195678260426586,0.4491605334454494,1.507572222949951,0.016025282295160426,2.890975342132633,0.2637804047028425,0.9553485871315821,B,Y,0
1.2730453289437391,1.0157112225266904,-0.4026057145127062,0.8635282425215212,1.467404114220894,0.5826536179194955,0.17146931759039094,-2.6844242606364364,-0.05995684141237678,-1.3820361737564646,B,X,1
1.9115320558541893,-3.409832730239449,-2.007284102090644,-0.023050556085466193,1.9510629364591763,-1.4087386950542007,1.2785751679393744,-3.219355717806441,-1.346132339739385,1.930720200105254,B,Y,0
0.27938334683231614,-2.751514952568359,-1.7590015055807346,-1.590141830680298,0.9884398725956219,-1.3132187380392457,-0.6646510975020625,-4.196978650431764,-2.238266924250622,0.24602925035658185,A,Y,0
0.18652988067806428,1.22590944241816,2.7093463432598086,-0.8176823966051338,3.619343976146881,0.19955039749662007,-1.1338303568063541,-0.5131839005268091,-0.832277732976749,0.8994051238369948,A,Y,0
1.314242533925395,2.84817307362936,2.59890684035246,-0.18820243877282114,1.635205149230528,1.7674236279853939,-0.10358685340578061,3.5039853598308226,1.3394193378463108,1.2011659795358256,B,X,0
3.940320059339073,1.4373953619043873,-1.2695824710491617,-0.6529501558320808,0.18860322509944494,3.4413032767024117,-0.5497893596380333,-0.7528556214547524,-2.0915410107844856,0.44479956366969176,B,Y,1
1.0950871384573928,1.3679600034771418,-0.2943823982531444,2.64201191049262,2.008207068653659,-0.20547434102808526,0.5980991550474662,-2.861740653001538,1.8538561075886724,-2.1539304351272373,A,X,1
-1.6548258352007912,0.8530501706873621,4.493121549153288,-0.4288479256060734,5.608411850136866,-1.2535837870522135,0.4158368362860605,-1.7245365427876642,-1.5171134252154,0.9824088981528653,A,Y,0
0.9858151726683899,-0.7545088435581276,-0.05027413713313411,0.40226807720129804,0.9795181636652314,-0.21828145831406232,1.32099578954071,0.27869796022336657,0.07630069755132896,1.378577055529724,A,X,0
0.5783815456169711,1.1503111560728878,0.6841247581043151,0.5053371476473485,0.6471038984691893,0.9987502746860577,0.5278393499155871,0.08091809904761091,-0.47677844881465326,-0.06240999888610177,C,X,0
3.409915115627998,1.5584730186723468,0.4723104332949464,0.24748054764010466,-0.21001424988508044,3.608380748116966,-0.009664421313347188,3.668943736595269,-1.5114708331592572,2.7933099830206047,,Y,1
0.09160971292213976,-1.3808359444478384,-0.9141787320159015,-0.1570248284447078,1.4669290545415998,-0.6788764260166786,-1.2101609434141578,-4.458111330747898,-2.379517816616371,-0.5883549587603518,C,Y,0
1.3460226664883583,0.7709511918361576,0.45809908887899,-0.7114621940837048,0.4783831680034849,1.4401379839356756,-0.38445687897709163,0.9100501627109915,-0.8994233681833603,1.0073616801450245,B,X,0
0.487507827427298,-0.7863146464353072,-0.5607235129670773,-2.252793394731339,1.18294284962258,-0.1926987848027969,0.3359681734405766,-2.766072663510555,-1.5970187071858017,-0.12295689437340163,C,X,0
1.4967844314213616,1.8880963496201615,0.6323938936559756,-0.8356890050200362,0.7047614954488344,1.9727330075419407,1.0972201916064384,0.24614446933049866,-0.7095005396483802,-0.06755835250906805,,Y,1
2.2166313939290188,-2.0439053285590516,-1.3011688317881833,-0.33931118713815905,3.161945034192296,-0.7100539147016187,-0.041337204809170254,-4.532820080290186,-1.8058979353816391,0.9828939478462921,B,X,0
1.0423033310891223,1.2790087962035095,1.8161222488892483,0.5496831862902597,1.8745930043597365,1.108788428020296,1.801430099266488,1.3819500128355284,-0.40846647227362154,1.406678907092885,C,Y,0
-0.7639527974949522,3.718727279926561,1.0965211265852872,-0.3672039342117483,0.2596428999139675,2.118377914507726,0.2875639051673281,-2.936331153191447,-1.6561292100667004,-3.8892841897956423,B,Y,1
-0.6081221423438764,-3.023150874749088,-1.1996227372607813,-0.3656770825305199,1.384977330522351,-2.1108528757308864,0.504270748038384,-4.210859754897717,-1.9554739087984612,0.2586222630968973,C,Y,0
1.4077081905351405,2.364685336952702,0.1991581547299084,1.180989905305672,0.3579681433917369,0.9998170961100764,0.40327456303717174,0.9754590252168653,2.763136578673395,-1.2220254949704985,C,Y,1
2.320879499758324,2.8350661418505188,3.1141189822390998,1.9002684243109647,3.2135345965937114,1.791644686832973,1.0230565552522393,3.6064350207477363,1.5194626540932052,2.239282413679337,A,X,0
3.8646631560349474,2.9081820521920547,1.5676880756837739,-0.8860402469783771,3.921549554231105,2.5791220892152324,-0.33257937984987496,-0.18346113955097873,0.027660941815881523,0.9152079888026828,C,Y,0
2.9498416027675143,1.8169480824488384,1.5428899522278672,-0.274802304752688,1.5294779292570433,2.329580360541881,-2.2012434734509183,3.666464975554688,0.4610532098195663,2.664648649438,A,X,0
4.395548691451277,-2.0674958958778302,-3.592840501255724,-0.4296349785275087,-1.0964199989237626,1.8196777392216679,-1.3011092663913453,-0.46692641882277813,-1.8278221994058683,2.319849012192126,C,Y,1
